Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
7Af5aQzfpm2VxnCFsy6Tkx,"57DlMWmbVIf2ssJ8QBpBau","Snowy","UNDERTALE Soundtrack","Toby Fox",2015-09-15,104262,54,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.739,0.14,11,-16.376,0,0.0503,0.992,0.067,0.12,0.589,61.007,4
0R3JgweOfGl9kPxyd5DFC8,"57DlMWmbVIf2ssJ8QBpBau","Dating Start!","UNDERTALE Soundtrack","Toby Fox",2015-09-15,116869,49,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.73,0.589,10,-12.594,1,0.0357,0.237,0.0564,0.0685,0.91,114.98,4
3zoav3LSItdvh7fj0iE43t,"57DlMWmbVIf2ssJ8QBpBau","Last Episode!","UNDERTALE Soundtrack","Toby Fox",2015-09-15,7619,1,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0,0.844,2,-8.945,1,0,0.187,0.853,0,0,0,0
46A71ZDLPRIFCppAdV2W6j,"57DlMWmbVIf2ssJ8QBpBau","His Theme","UNDERTALE Soundtrack","Toby Fox",2015-09-15,125333,54,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.433,0.633,11,-10.502,1,0.0614,0.433,0.769,0.249,0.301,179.974,4
3KsJYk6EDfkDZZM7CWcLWA,"57DlMWmbVIf2ssJ8QBpBau","Last Goodbye","UNDERTALE Soundtrack","Toby Fox",2015-09-15,135194,49,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.164,0.819,11,-9.539,1,0.062,0.000617,0.938,0.0792,0.248,178.27,4
6YnPqvc66bdYGGOJIlDEz1,"57DlMWmbVIf2ssJ8QBpBau","Battle Against A True Hero","UNDERTALE Soundtrack","Toby Fox",2015-09-15,156800,56,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.456,0.955,5,-10.112,0,0.0394,0.00364,0.934,0.149,0.734,150.114,4
0Juv2xdUtCPtCOVM3ADePa,"57DlMWmbVIf2ssJ8QBpBau","Power Of NEO","UNDERTALE Soundtrack","Toby Fox",2015-09-15,30620,46,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.459,0.809,2,-9.352,1,0.0445,0.0000124,0.986,0.27,0.513,180.423,5
0w5CRIokPrQAAq7OdIKesr,"57DlMWmbVIf2ssJ8QBpBau","SAVE The World","UNDERTALE Soundtrack","Toby Fox",2015-09-15,113333,52,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.319,0.915,1,-8.349,0,0.0832,0.0000644,0.974,0.283,0.221,179.91,4
723rnBXRc09umUfsasI6Cd,"57DlMWmbVIf2ssJ8QBpBau","Your Best Nightmare","UNDERTALE Soundtrack","Toby Fox",2015-09-15,240000,51,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.591,0.757,4,-9.848,0,0.0805,0.197,0.749,0.0948,0.474,94.994,4
4kNKL8kCCV3vt9U2k28Lyx,"57DlMWmbVIf2ssJ8QBpBau","Finale","UNDERTALE Soundtrack","Toby Fox",2015-09-15,112421,56,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.478,0.798,8,-9.903,1,0.0285,0.115,0.0953,0.121,0.427,95.021,4
7txouAZgjqHcIPQQTzojyv,"57DlMWmbVIf2ssJ8QBpBau","Bergentrückung","UNDERTALE Soundtrack","Toby Fox",2015-09-15,21214,13,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.806,0.444,1,-15.026,0,0.257,0.025,0.805,0.0444,0,113.061,4
4OOA9mtwTevG39jcALusOu,"57DlMWmbVIf2ssJ8QBpBau","Song That Might Play When You Fight Sans","UNDERTALE Soundtrack","Toby Fox",2015-09-15,62000,52,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.598,0.975,8,-11.371,1,0.123,0.0512,0.143,0.596,0.413,119.929,4
2FZ99j224ohiGLavqjijza,"57DlMWmbVIf2ssJ8QBpBau","Undertale","UNDERTALE Soundtrack","Toby Fox",2015-09-15,381535,55,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.554,0.409,0,-14.796,0,0.0242,0.0385,0.804,0.152,0.368,101.945,4
5R8oeZeq8AUiJuz5FIPR9m,"57DlMWmbVIf2ssJ8QBpBau","Wrong Enemy !?","UNDERTALE Soundtrack","Toby Fox",2015-09-15,58392,45,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.796,0.879,9,-10.676,1,0.105,0.11,0.874,0.0514,0.836,112.004,4
3aiGshuqYhdBBBhHqRf6jn,"57DlMWmbVIf2ssJ8QBpBau","Spider Dance","UNDERTALE Soundtrack","Toby Fox",2015-09-15,106434,60,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.644,0.826,1,-9.578,1,0.0544,0.0431,0.969,0.103,0.993,114.928,4
0ROETpoLOKjq61LjwxNz92,"57DlMWmbVIf2ssJ8QBpBau","Stronger Monsters","UNDERTALE Soundtrack","Toby Fox",2015-09-15,63114,46,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.597,0.968,10,-9.129,0,0.0441,0.333,0.722,0.124,0.961,175.002,4
5lLuAtrQXTi204GNxkEenv,"57DlMWmbVIf2ssJ8QBpBau","It's Showtime!","UNDERTALE Soundtrack","Toby Fox",2015-09-15,46117,49,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.805,0.544,9,-12.731,0,0.0725,0.046,0.775,0.0916,0.987,127.524,4
