Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0JITWDB1tVUH2VUXmVtYpL,"0u18Cq5stIQLUoIaULzDmA","Sunburn","Sunburn","DROELOE",2017-08-15,226981,45,spotify:user:seuyoonjoo,2019-02-16T07:48:36Z,"bass trap,edm,electronic trap,electropop,future bass,pop edm,vapor twitch",0.693,0.725,0,-7.297,0,0.0321,0.121,0.00278,0.214,0.447,105.961,4
1CAijerspiGnyZHAVsGNL1,"2o8lOQRjzsSC8UdbNN88HN","Rich White Girls","Mansionz","mansionz",2017-03-24,209563,52,spotify:user:seuyoonjoo,2019-01-29T09:22:14Z,"pop rap",0.622,0.513,2,-8.045,1,0.355,0.306,0,0.413,0.691,132.613,4
