Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6f44p3Kc4ayD9VtbC9Clkr,"4V8LLVI7PbaPR0K2TGSxFF,2rAnv6brcXaglLZBB4XXEn","Come On, Let's Go (with Nigo)","I Know NIGO!","Tyler, The Creator,Nigo",2022-03-25,199500,68,spotify:user:d4ntoine,2022-05-07T18:58:28Z,"hip hop,rap",0.732,0.734,11,-7.968,1,0.0974,0.136,0.000901,0.165,0.488,145.722,4
7xqANDRz8JFxkwfY65WISy,"1Xyo4u8uXC1ZmMpatF05PJ","Loft Music","Trilogy","The Weeknd",2012-11-13,363640,59,spotify:user:d4ntoine,2020-03-16T09:20:07Z,"canadian contemporary r&b,canadian pop,pop",0.287,0.498,6,-7.523,0,0.177,0.581,0.0000756,0.322,0.0634,171.725,4
14qNHvX8h6HoynFuV0RxWS,"1ooV8YZC1KbpEcrmI8WH0F,13ubrt8QOOCPljQ2FL1Kca","Far Away (feat. A$AP Rocky)","Dawn","Yebba,A$AP Rocky",2021-09-10,199426,62,spotify:user:d4ntoine,2022-10-04T17:28:49Z,"pop soul,east coast hip hop,hip hop,rap",0.687,0.584,6,-7.336,0,0.0422,0.222,0.00114,0.12,0.228,88.025,4
59xAyBrzAJaEoXfeP9SCHr,"5069JTmv5ZDyPeZaCCXiCg","nouvelle vague","nouvelle vague","wave to earth",2021-11-24,229750,50,spotify:user:d4ntoine,2022-01-18T08:42:46Z,"chill r&b,korean city pop",0.463,0.691,6,-7.576,0,0.0389,0.277,0.000415,0.238,0.475,89.999,4
3AVyKOmMgvRjsC576xWw78,"1JV4iC1UhplRE8RFr8Q9n9","Toi Et Moi","Recto Verso","Paradis",2016-09-23,220853,59,spotify:user:d4ntoine,2020-05-12T03:34:08Z,"electro-pop francais,french indie pop,french indietronica,indie soul,nu disco",0.703,0.76,11,-7.308,0,0.0635,0.00412,0.761,0.111,0.608,113.01,4
5Z3trOR982mBrJcPfrLUsq,"28j8lBWDdDSHSSt5oPlsX2","Cocaine Model","THE NIGHTDAY","ZHU",2014-09-11,255093,61,spotify:user:d4ntoine,2020-03-16T09:20:07Z,"edm,electro house",0.786,0.706,9,-6.212,0,0.0537,0.251,0.213,0.142,0.313,120.011,4
37y7iDayfwm3WXn5BiAoRk,"57vWImR43h4CaDao012Ofp","Dark Red","Dark Red","Steve Lacy",2017-02-20,173104,77,spotify:user:d4ntoine,2021-09-01T10:53:52Z,"afrofuturism",0.603,0.783,6,-4.023,1,0.062,0.449,0.00000796,0.119,0.775,172.041,4
0Yz3F0UGDibDe8uU69zmjn,"5dCvSnVduaFleCnyy98JMo,3eCd0TZrBPm2n9cDG6yWfF,0js3wKXyi7RL11sfOykRt1","And July","And July","헤이즈,DEAN,dj friz",2016-07-18,226128,55,spotify:user:d4ntoine,2020-03-16T09:20:07Z,"k-pop,korean pop,korean r&b",0.734,0.852,2,-3.85,1,0.0916,0.0401,0,0.196,0.787,98.504,4
10O8a7avmZlt7nZr7JyDwc,"2joIhhX3Feq47H4QXVDOr3","Aphrodite","After the Sun","RINI",2018-10-31,271000,48,spotify:user:d4ntoine,2020-03-16T09:20:07Z,"australian r&b,bedroom soul,chill r&b,pop",0.717,0.298,6,-9.237,0,0.0394,0.555,0.00293,0.0997,0.262,116.039,4
3hCM4lvTf8q0z4R4WXDnb0,"4LLpKhyESsyAXpc4laK94U","That's On Me","Circles (Deluxe)","Mac Miller",2020-03-19,217868,48,spotify:user:d4ntoine,2022-08-04T10:28:22Z,"hip hop,pittsburgh rap,rap",0.583,0.499,10,-10.086,1,0.0261,0.591,0.0104,0.33,0.342,155.199,3
2PhljZgPDX8bpfPHYzlyY2,"3uS3Hqh4mAJgkucQlbDz0w","INC.","INC.","Dori Valentine",2018-10-05,226971,51,spotify:user:d4ntoine,2020-12-06T05:49:05Z,"",0.654,0.441,10,-6.673,1,0.0248,0.528,0,0.113,0.383,96.009,4
3AVrVz5rK8Hrqo9YGiVGN5,"1QAJqy2dA3ihHBFIHRphZj","Apocalypse","Cigarettes After Sex","Cigarettes After Sex",2017-06-09,290146,82,spotify:user:d4ntoine,2020-09-06T08:10:45Z,"ambient pop,dream pop,el paso indie,pop,shoegaze",0.369,0.467,5,-9.018,1,0.0274,0.0194,0.46,0.109,0.174,94.473,4
7Cu2COdH93MnuireuKNiS3,"20wkVLutqVOYrc0kxFs7rA","Streetcar","Pilgrim's Paradise","Daniel Caesar",2015-11-12,246972,67,spotify:user:d4ntoine,2020-03-18T09:54:18Z,"canadian contemporary r&b,pop,r&b",0.41,0.298,3,-11.796,1,0.0473,0.721,0,0.158,0.142,109.651,3
1eINu6IcyH2qY3R5QRoNHQ,"6AQEfqGPSxZX0nJVonYxi6","One in a Million","Apoptosis","Inner Wave",2021-09-30,237086,35,spotify:user:d4ntoine,2022-05-07T18:58:46Z,"indie garage rock,indie pop,neo-psychedelic",0.568,0.868,11,-6.33,0,0.0267,0.012,0.866,0.225,0.64,91.905,4
1mbuSss0OVqfS00y7yCNCZ,"2sSGPbdZJkaSE2AbcGOACx","Ruthless","Superclean, Vol. II","The Marías",2018-09-28,247455,60,spotify:user:d4ntoine,2020-06-14T05:43:19Z,"bedroom pop,indie pop,la indie",0.672,0.436,9,-11.743,1,0.0326,0.71,0.147,0.117,0.557,105.003,4
4ckuS4Nj4FZ7i3Def3Br8W,"3TVXtAsR1Inumwj472S9r4,1URnnhqYAYcrqrcwql10ft","Sneakin’","Sneakin’","Drake,21 Savage",2016-10-24,251333,68,spotify:user:d4ntoine,2020-03-16T09:20:07Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap,atl hip hop",0.806,0.558,8,-6.538,1,0.172,0.00496,0.00000145,0.16,0.26,85.011,4
2yGzZkY6OGXWgS5vpd5VuF,"3VQDqjQ4wJyw8PzpGdlZpB","Control Me","Control Me","Colde",2019-09-05,206999,0,spotify:user:d4ntoine,2021-09-01T10:54:34Z,"chill r&b,korean r&b",0.658,0.633,7,-7.392,0,0.0921,0.81,0,0.17,0.742,171.895,4
4rv1ww0dUwFZcDVPqhcOcX,"1Xyo4u8uXC1ZmMpatF05PJ","Try Me","My Dear Melancholy,","The Weeknd",2018-03-30,221106,0,spotify:user:d4ntoine,2020-03-16T09:20:07Z,"canadian contemporary r&b,canadian pop,pop",0.466,0.672,8,-5.777,0,0.068,0.622,0.00108,0.147,0.108,91.673,4
0sYeIOwBjpkrfLmi1DTO0P,"68kEuyFKyqrdQQLLsmiatm","LIL FADE","Vince Staples","Vince Staples",2021-07-09,132270,49,spotify:user:d4ntoine,2021-07-20T10:14:50Z,"conscious hip hop,hip hop,rap,underground hip hop",0.641,0.401,1,-10.581,1,0.307,0.131,0.022,0.219,0.299,175.168,4
2AA1f7utyvXpmtKsEvp5lz,"3eCd0TZrBPm2n9cDG6yWfF,5g6dZGpHO77HI7Z4DiykSn,6UdKtISMXYKSR8jcgtFePo","하루살이","하루살이","DEAN,설리,Rad Museum",2018-11-09,207112,60,spotify:user:d4ntoine,2021-01-16T17:31:46Z,"k-pop,korean r&b",0.726,0.492,10,-8.046,0,0.0794,0.566,0.00000814,0.257,0.526,85.939,4
0S8mtofOXVslUNzpHLuPW0,"5qfkUSH3ip5dD2eEPhjkT3","Brown","SUGA","Kyle Dion",2019-03-08,234758,47,spotify:user:d4ntoine,2021-04-19T01:57:20Z,"alternative r&b,chill r&b,indie r&b,indie soul,pop,r&b",0.546,0.698,0,-4.678,1,0.0987,0.0759,0.000131,0.0613,0.616,72.417,4
27a1mYSG5tYg7dmEjWBcmL,"0Y5tJX1MQlPlqiwlOH1tJY","CAN'T SAY","ASTROWORLD","Travis Scott",2018-08-03,198408,75,spotify:user:d4ntoine,2020-03-16T09:20:07Z,"rap,slap house",0.702,0.708,10,-5.366,0,0.0547,0.201,0,0.118,0.713,147.98,4
4Ura5SWeFhd9VccTDKkcLM,"7wbkl3zgDZEoZer357mVIw","Beach House","Beach House","boy pablo",2016-06-16,153488,50,spotify:user:d4ntoine,2020-03-16T09:20:07Z,"bedroom pop,bergen indie,norwegian indie",0.397,0.259,7,-15.436,1,0.0402,0.928,0.00677,0.293,0.22,171.493,4
6N3qHjcwly8ZuhE4bPYJAX,"20wkVLutqVOYrc0kxFs7rA,1U1el3k54VvEUzo3ybLPlM","Get You (feat. Kali Uchis)","Get You - Single","Daniel Caesar,Kali Uchis",2016-10-21,277297,61,spotify:user:d4ntoine,2020-03-16T09:20:07Z,"canadian contemporary r&b,pop,r&b,colombian pop",0.659,0.295,11,-8.528,0,0.0322,0.426,0.0000695,0.0795,0.36,74.037,4
4rHIfYRQw6ittRQXAlurk0,"4fxd5Ee7UefO4CUXgwJ7IP","Favorite Mistake","TAKE TIME","Giveon",2020-03-27,172907,68,spotify:user:d4ntoine,2021-09-22T11:09:05Z,"pop,r&b",0.535,0.409,7,-9.517,0,0.0855,0.777,0,0.129,0.138,170.123,4
6K4t31amVTZDgR3sKmwUJJ,"5INjqkS1o8h1imAzPqGZBb","The Less I Know The Better","Currents","Tame Impala",2015-07-17,216320,83,spotify:user:d4ntoine,2020-03-16T09:20:07Z,"australian psych,neo-psychedelic",0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,4
0R3OnUm6RgIpRFcckCoi0x,"3Y7RZ31TRPVadSFVy1o8os","Jungle","H.E.R. Volume 1","H.E.R.",2016-09-09,304653,44,spotify:user:d4ntoine,2020-03-16T09:20:07Z,"pop,r&b,rap,urban contemporary",0.653,0.265,4,-12.324,0,0.0709,0.702,0.000215,0.0963,0.367,99.732,4
4NFD9ea0uH0MtoC30yNYE1,"12trz2INGglrKMzLmg0y2C","West Coast Love","The Juice: Vol. II","Emotional Oranges",2019-11-08,215386,65,spotify:user:d4ntoine,2020-05-11T00:39:36Z,"indie r&b",0.696,0.65,4,-5.712,0,0.0326,0.00666,0.153,0.14,0.587,91.997,4
4T2cOfemKB0owJS2JOu7dF,"305pg6Bs6Mz9Tm2zK66psY,5q9adPv91NFr8q2ZcKmX0V,1a09srXkFLTxDTfQRGRpNy","Can I Love ? (feat. youra, Meego)","Can I Love ?","Cosmic Boy,유라,Meego",2019-02-18,229750,57,spotify:user:d4ntoine,2021-03-17T07:46:44Z,"k-rap,korean r&b,k-indie",0.708,0.441,5,-4.212,0,0.0623,0.555,0.00000452,0.121,0.275,79.958,4
0VF7YLIxSQKyNiFL3X6MmN,"77SW9BnxLY8rJ0RciFqkHh","Stargazing","Chip Chrome & The Mono-Tones (Deluxe)","The Neighbourhood",2020-12-11,217026,74,spotify:user:d4ntoine,2021-04-19T01:55:40Z,"modern alternative rock,modern rock,pop,shimmer pop",0.512,0.483,0,-7.798,1,0.0298,0.00304,0.0011,0.12,0.367,160.009,4
1ZldYv6qOn432XX8bIPmOh,"2joIhhX3Feq47H4QXVDOr3","For Days","Constellations","RINI",2021-10-08,223913,40,spotify:user:d4ntoine,2021-10-24T08:31:02Z,"australian r&b,bedroom soul,chill r&b,pop",0.808,0.481,2,-7.057,0,0.0349,0.197,0.00019,0.12,0.34,95.014,4
0HAqq2GcQKyi3s87GuN7jU,"3l0CmX0FuQjFxr8SK7Vqag","Amoeba","Sling","Clairo",2021-07-16,228922,72,spotify:user:d4ntoine,2022-01-18T08:45:49Z,"bedroom pop,indie pop,pop",0.739,0.491,6,-11.515,1,0.027,0.791,0.0366,0.1,0.707,111.008,4
